1768	corpus-6-test-corpus-26-dev	RAB	لا، بغيت نكري نص مجموعة ديال مضارب و صباط.	لا، بغيت نكري نص مجموعة ديال مضارب وصباط.
1782	corpus-6-test-corpus-26-train	RAB	واش تقدر تعلمني منين يتلقا داك الصاك لي تالف؟	واش تقدر تعلمني منين يتلقى داك الصاك اللي تالف؟
1788	corpus-6-test-corpus-26-train	RAB	شنو سميت هاد الحديقة الوطنية؟	شنو سميت هاد الحديقة الوطنية؟
1791	corpus-6-test-corpus-26-train	RAB	عندي واحد الخبشة.	عندي واحد الخبشة.
1792	corpus-6-test-corpus-26-dev	RAB	فين كاينة شي بلاصة للسياحة؟	فين كاينة شي بلاصة للسياحة؟
1800	corpus-6-test-corpus-26-train	RAB	ممكن ناخد شي فاكهة؟	ممكن ناخذ شي فاكهة؟
1834	corpus-6-test-corpus-26-train	RAB	ممكن ناخد الغدا دابا؟	ممكن ناخذ الغدا دابا؟
1837	corpus-6-test-corpus-26-train	RAB	خاصني نصرف هاد الدولارات.	خاصني نصرف هاد الدولارات.
1867	corpus-6-test-corpus-26-train	RAB	خاصني طاكسي. أنا في ساوث ماين و ليبيرتي.	خاصني تاكسي. انا في ساوث مين ولبرتي.
1876	corpus-6-test-corpus-26-dev	RAB	معلوم. واش خاصك بيرمانونت؟	معلوم. واش خاصك بيرماننت؟
1878	corpus-6-test-corpus-26-train	RAB	راها ماشي تفاحة ولكن خوخة.	راها ماشي تفاحة ولكن خوخة.
1903	corpus-6-test-corpus-26-train	RAB	غادي نعطيك واحد الوصفة. ديها لعند الصيدلية.	غادي نعطيك واحد الوصفة. ديها لعند الصيدلية.
1927	corpus-6-test-corpus-26-train	RAB	كا نسافرو في الجو تلاتة ديال المرات في السيمانة، نهار التلات، الجمعة، و السبت.	كنسافروا في الجو ثلاثة ديال المرات في السيمانة، نهار الثلاث، الجمعة، والسبت.
1931	corpus-6-test-corpus-26-dev	RAB	غالي، ياك؟	غالي، ياك؟
1948	corpus-6-test-corpus-26-train	RAB	آه، عندنا هاداك. غادي نوجدوه ليك.	آه، عندنا هاداك. غادي نوجدوه ليك.
1950	corpus-6-test-corpus-26-dev	RAB	ممكن تخلي عندك الأمتعة ديالي حتال التلاتة ديال العشية؟	ممكن تخلي عندك الامتعة ديالي حتى لالثلاثة ديال العشية؟
1951	corpus-6-test-corpus-26-train	RAB	لا، أنا بغيت غير ندوز و صافي.	لا، انا بغيت غير ندوز وصافي.
1954	corpus-6-test-corpus-26-dev	RAB	واش نقدر نحجز اكري-طوموبيل هنايا؟	واش نقدر نحجز اكري-طوموبيل هنايا؟
1968	corpus-6-test-corpus-26-train	RAB	واش انت ميريكاني؟	واش انت مريكاني؟
1980	corpus-6-test-corpus-26-test	RAB	لهاد البلاصة، عافاك.	لهاد البلاصة، عافاك.
1985	corpus-6-test-corpus-26-train	RAB	السيارة ديالي ساكتة.	السيارة ديالي ساكتة.
1988	corpus-6-test-corpus-26-train	RAB	فيت هو الريسيل؟	فين هو الريسيل؟
1993	corpus-6-test-corpus-26-train	RAB	بغينا شي ركنة هادئة، إيلا كان ممكن.	بغينا شي ركنة هادئة، ايلا كان ممكن.
1997	corpus-6-test-corpus-26-train	RAB	واش هاد الطاكسي خدام؟	واش هاد التاكسي خدام؟
1998	corpus-6-test-corpus-26-train	RAB	واش هاد المحطة اكسبريس؟	واش هاد المحطة اكسبرس؟
2001	corpus-6-test-corpus-26-train	RAB	وقتاش خاصني نجي؟	وقتاش خاصني نجي؟
2003	corpus-6-test-corpus-26-train	RAB	بغيت ابريق ديال النبيذ الأبيض.	بغيت ابريق ديال النبيذ الابيض.
2005	corpus-6-test-corpus-26-train	RAB	اوه، ممكن ناخد الوجبة ديالي من بعد؟ م كا نحسش براسي مزيان دابا.	اوه، ممكن ناخذ الوجبة ديالي من بعد؟ ما كنحسش براسي مزيان دابا.
2025	corpus-6-test-corpus-26-train	RAB	فالصراحة، عندي شي أخبار. غادي نتزوج.	فالصراحة، عندي شي اخبار. غادي نتزوج.
2033	corpus-6-test-corpus-26-train	RAB	شي سراويل اخرى؟	شي سراويل اخرى؟
2035	corpus-6-test-corpus-26-train	RAB	ممكن تعطيني شي برنامج؟	ممكن تعطيني شي برنامج؟
2052	corpus-6-test-corpus-26-train	RAB	شي واحد اقتاحم الغرفة ديالي البارح بالليل.	شي واحد اقتاحم الغرفة ديالي البارح بالليل.
2055	corpus-6-test-corpus-26-train	RAB	وريني الحوت لي شفت في التصويرة ديال الكتاب اليوم، عافاك.	وريني الحوت اللي شفت في التصويرة ديال الكتاب اليوم، عافاك.
2083	corpus-6-test-corpus-26-train	RAB	شوف الارشادات في ظهر الباكية ديال الماكلة المعلبة.	شوف الارشادات في ظهر الباكية ديال الماكلة المعلبة.
2086	corpus-6-test-corpus-26-train	RAB	بغيت الفلوس وراق.	بغيت الفلوس اوراق.
2119	corpus-6-test-corpus-26-train	RAB	ماعندكش دروس للتجريب؟	ما عندكش دروس للتجريب؟
2147	corpus-6-test-corpus-26-train	RAB	فين نقدر نشري التنابر ديال البريد؟	فين نقدر نشري التنابر ديال البريد؟
2148	corpus-6-test-corpus-26-train	RAB	أنا من بريطانيا.	انا من بريطانيا.
2156	corpus-6-test-corpus-26-train	RAB	غادي يخصني نشوف داكشي مع مراتي.	غادي يخصني نشوف داك الشي مع مراتي.
2161	corpus-6-test-corpus-26-train	RAB	بغيت شي تعويض على هادشي.	بغيت شي تعويض على هاد الشي.
2179	corpus-6-test-corpus-26-train	RAB	كاين واحد التلفون عمومي مقابل مع هاديك البنكة.	كاين واحد التلفون عمومي مقابل مع هاديك البنكة.
2180	corpus-6-test-corpus-26-train	RAB	غادي نوصل نهار تسعود مارس و غادي نمشي نهار اربعطاش.	غادي نوصل نهار تسعود مارس وغادي نمشي نهار اربعتعش.
2205	corpus-6-test-corpus-26-train	RAB	غالي شوية، و لا لا؟	غالي شوية، ولا لا؟
2235	corpus-6-test-corpus-26-train	RAB	واش عندك الطالون؟	واش عندك الطالون؟
2236	corpus-6-test-corpus-26-train	RAB	فين كاينة المحطة ديال الطوبيس؟	فين كاينة المحطة ديال الطوبيس؟
2238	corpus-6-test-corpus-26-train	RAB	واش تبغيو شي تحلية؟	واش تبغيوا شي تحلية؟
2302	corpus-6-test-corpus-26-train	RAB	واش كا تتكلم؟	واش كتتكلم؟
2306	corpus-6-test-corpus-26-train	RAB	نفس الشي بالنسبة ليا، عافاك.	نفس الشي بالنسبة لي، عافاك.
2318	corpus-6-test-corpus-26-train	RAB	الطلب ديالي ما وصلش.	الطلب ديالي ما وصلش.
2324	corpus-6-test-corpus-26-train	RAB	كاينين بزاف ديال العوينات سخونين.	كاينين بزاف ديال العوينات سخونين.
2329	corpus-6-test-corpus-26-train	RAB	عافاك صرف خمسين ألف ين للدولار الأمريكي.	عافاك اصرف خمسين الف ين للدولار الامريكي.
2338	corpus-6-test-corpus-26-train	RAB	ماعنديش مشكل. في الصراحة بغيت نكمي.	ما عنديش مشكل. في الصراحة بغيت نكمي.
2381	corpus-6-test-corpus-26-train	RAB	بغيت كاس ديال النبيذ الأحمر.	بغيت كاس ديال النبيذ الاحمر.
2389	corpus-6-test-corpus-26-train	RAB	غير إيلا كانت ديالك، أسيدي. اه-اه، غير نكتة صغيرة.	غير ايلا كانت ديالك، اسيدي. اه-اه، غير نكتة صغيرة.
2401	corpus-6-test-corpus-26-train	RAB	معلوم. كيفاش نقدر نخدمك؟	معلوم. كيفاش نقدر نخدمك؟
2425	corpus-6-test-corpus-26-train	RAB	التعريف. أوه، واخا. واش جواز السفر هانية؟	التعريف. اوه، وخا. واش جواز السفر هانية؟
2428	corpus-6-test-corpus-26-train	RAB	رقم غرفتي هو تلاتة ستة وعشرين. ممكن تهز الحوايج ديال التصبين ديالي؟	رقم غرفتي هو ثلاثة ستة وعشرين. ممكن تهز الحوايج ديال التصبين ديالي؟
2440	corpus-6-test-corpus-26-train	RAB	غادي نشوف واش شي وحدة من هادو يجيو قدي.	غادي نشوف واش شي واحدة من هادو يجيوا قدي.
2441	corpus-6-test-corpus-26-train	RAB	بغيت مقراج.	بغيت مقراج.
2445	corpus-6-test-corpus-26-train	RAB	جيب ليا شي شويا ديال الفورماج محكوك .	جيب لي شي شوية ديال الفورماج محكوك.
2462	corpus-6-test-corpus-26-train	RAB	واش ممكن تريكواتي يكونو مصبنين غدا في الصباح؟	واش ممكن تريكواتي يكونوا مصبنين غدا في الصباح؟
2476	corpus-6-test-corpus-26-train	RAB	واش تقدر تخليه يعاود يتاصل بيا؟	واش تقدر تخليه يعاود يتاصل بي؟
2490	corpus-6-test-corpus-26-train	RAB	علاش؟	علاش؟
2492	corpus-6-test-corpus-26-train	RAB	سمح ليا، واش كاينة شي مكتابة هنايا؟	اسمح لي، واش كاينة شي مكتابة هنايا؟
2505	corpus-6-test-corpus-26-train	RAB	الطوبيص كاين لهيه.	الطوبيص كاين لهيه.
2516	corpus-6-test-corpus-26-train	RAB	بغيت جوج رولوات إيزو مية، رولو ديال الألوان، ستة و تلاتين تصويرة، عافاك.	بغيت جوج رولوات ايزو مية، رولو ديال الالوان، ستة وثلاثين تصويرة، عافاك.
2519	corpus-6-test-corpus-26-train	RAB	بغيت نصرف هاد الشيك لسبعين دولار .	بغيت نصرف هاد الشيك لسبعين دولار.
2521	corpus-6-test-corpus-26-train	RAB	بغيت نشري تنابر ديال عشرة البطاقات بريدية لليابان، عافاك .	بغيت نشري تنابر ديال عشرة البطاقات بريدية لليابان، عافاك.
2528	corpus-6-test-corpus-26-train	RAB	واش كاينين شي بنكات قرابين من ستاسيون؟	واش كاينين شي بنكات قرابين من ستاسيون؟
2531	corpus-6-test-corpus-26-train	RAB	سمح ليا كاين شي خطأ فالفاكتورا .	اسمح لي كاين شي خطأ فالفاكتورا.
2557	corpus-6-test-corpus-26-train	RAB	واحد تشيز بورغر وأمبورتي، عافاك.	واحد تشيز بورغر وامبورتي، عافاك.
2591	corpus-6-test-corpus-26-train	RAB	اجري.	اجري.
2601	corpus-6-test-corpus-26-train	RAB	عندي تقطيعة فبلووزتي. واش تقدرتخيطها ليا، عافاك؟	عندي تقطيعة فبلوزتي. واش تقدر تخيطها لي، عافاك؟
2643	corpus-6-test-corpus-26-train	RAB	ممكن تسلفني الكابل المعزز؟	ممكن تسلفني الكابل المعزز؟
2644	corpus-6-test-corpus-26-train	RAB	منين نقدر نشري حصيرة ديال لبحر؟	منين نقدر نشري حصيرة ديال البحر؟
2676	corpus-6-test-corpus-26-train	RAB	عطيني هاداك طرف ديال كاشير، ولكين ماشي غليضا بحال هاديك .	اعطيني هاداك الطرف ديال كاشير، ولكين ماشي غليضة بحال هاديك.
2678	corpus-6-test-corpus-26-train	RAB	حنا جايين مع السبعة.	احنا جايين مع السبعة.
2687	corpus-6-test-corpus-26-train	RAB	انشو ف أسعار رخيصة بحال هاكا، كايجيني تهكمي نشري أي حاجة من اليابان.	نشوف اسعار رخيصة بحال هاكا، كيجيني تهكمي نشري اي حاجة من اليابان.
2690	corpus-6-test-corpus-26-train	RAB	حتا انا تسرقو لي سجلات ديالي.	حتى انا تسرقوا لي سجلات ديالي.
2695	corpus-6-test-corpus-26-train	RAB	عافاك كورني ديال مثلجات الڤاني.	عافاك كورني ديال مثلجات الفاني.
2702	corpus-6-test-corpus-26-train	RAB	كنتافق معاك، خصها تولي طبيعية بزاف.	كنتافق معاك، خصها تولي طبيعية بزاف.
2704	corpus-6-test-corpus-26-train	RAB	نتابهو للحفرة، انتابهو للحفرة، و من بعد عند البيبان، عافاكوم.	انتابهوا للحفرة، انتابهوا للحفرة، ومن بعد عند البيبان، عافاكم.
2707	corpus-6-test-corpus-26-train	RAB	غادي نحتاج لبطاقة ائتمان.	غادي نحتاج لبطاقة ائتمان.
2726	corpus-6-test-corpus-26-train	RAB	عافاك عطني تقرير الحادثة.	عافاك عطني تقرير الحادثة.
